ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance
21945,0.070358366,0.027310498,0.64903885,0.9467751,0.02582264,0.028861756
21946,0.021195488,0.97926533,0.022217846,0.016862707,0.015771648,0.013718229
21947,0.94867283,0.020546699,0.18025129,0.068249695,0.0064979927,0.0072379457
21948,0.66039926,0.008555111,0.11955618,0.9301304,0.014351707,0.013001649
21949,0.014891388,0.90905845,0.23001656,0.0074997093,0.008428868,0.009831305
21950,0.09742757,0.025390273,0.59721863,0.9561283,0.050706178,0.016835013
21951,0.8135791,0.093899,0.19150539,0.017023304,0.008455708,0.011157295
21952,0.07907203,0.020327989,0.95905167,0.015733507,0.0131614925,0.012313305
21953,0.9702206,0.017409917,0.049941428,0.04468668,0.010809506,0.010655516
21954,0.018133122,0.96742636,0.053596567,0.009782047,0.011763799,0.012048102
21955,0.02441033,0.27097514,0.8738867,0.008497271,0.00800148,0.008655479
21956,0.5055549,0.09404194,0.21885476,0.800644,0.013802847,0.005360794
21957,0.37651005,0.6722825,0.004358639,0.4042335,0.033302635,0.006222251
21958,0.051180214,0.42026088,0.21229789,0.7877322,0.01572667,0.012982387
21959,0.031258136,0.031451374,0.96602774,0.3717988,0.015395353,0.016788378
21960,0.5845672,0.009700155,0.16259833,0.9374066,0.02019948,0.009550189
21961,0.96973735,0.026903322,0.0631601,0.03102377,0.010804562,0.009869594
21962,0.618854,0.0125034405,0.042636473,0.9359689,0.021621924,0.013199449
21963,0.024413496,0.9796047,0.017375885,0.01607711,0.016461164,0.015468295
21964,0.037870433,0.031832077,0.9661473,0.017560909,0.014399752,0.015254321
21965,0.9596394,0.07994567,0.009090607,0.061563443,0.016603064,0.006443217
21966,0.96270907,0.017327728,0.17948744,0.036590565,0.009225239,0.0096308915
21967,0.014570695,0.97791505,0.033556886,0.015174997,0.01733814,0.013797356
21968,0.015314534,0.97989696,0.024126025,0.015178952,0.019579615,0.017138837
21969,0.05514645,0.034746025,0.96108186,0.015953746,0.011009178,0.011006214
21970,0.8803135,0.021842066,0.009407376,0.45872417,0.011589789,0.008799677
21971,0.018346287,0.08006726,0.9658503,0.029068254,0.011923501,0.013812684
21972,0.06125955,0.94176626,0.047043096,0.09286043,0.0147124855,0.010683396
21973,0.72804314,0.011840679,0.028089589,0.88042784,0.015155362,0.012323708
21974,0.56302875,0.016467325,0.037013374,0.93568575,0.023967367,0.011202396
21975,0.71249956,0.016265089,0.024883816,0.88064855,0.013517834,0.01393868
21976,0.020996049,0.9812137,0.018411871,0.01777085,0.017891286,0.016064344
21977,0.9189048,0.016464777,0.010637476,0.41393262,0.014048217,0.008183691
21978,0.016473697,0.9810994,0.028066091,0.015986688,0.016637353,0.015020468
21979,0.024114044,0.97968185,0.014047062,0.025650326,0.022617549,0.013287147
21980,0.96427697,0.025903068,0.041109547,0.06752061,0.00782709,0.0071515893
21981,0.95851743,0.035147846,0.24562389,0.03399983,0.007915024,0.008465568
21982,0.8803946,0.011231564,0.034269817,0.5749008,0.0063114306,0.009026766
21983,0.036899704,0.034186542,0.9686734,0.02166605,0.013395994,0.013127274
21984,0.91547865,0.020053362,0.00969341,0.35357964,0.010687892,0.008764122
21985,0.2474381,0.20491722,0.12391952,0.5488158,0.021953227,0.0027823097
21986,0.9664637,0.036911964,0.06814062,0.023710938,0.011441479,0.010116163
21987,0.29719794,0.18408133,0.6855842,0.005686843,0.008781657,0.005846958
21988,0.9747604,0.034570053,0.026330316,0.058142092,0.015198761,0.012740425
21989,0.051870447,0.9200827,0.112484775,0.019665986,0.008791986,0.004698564
21990,0.024234477,0.046702728,0.9714408,0.023987034,0.013839008,0.015431651
21991,0.94761926,0.040783327,0.010043448,0.29986027,0.013816659,0.006335625
21992,0.39478964,0.01235613,0.23483051,0.96476203,0.02425342,0.014274183
21993,0.017923143,0.98109996,0.021375928,0.017435296,0.017972909,0.016938232
21994,0.020463547,0.95433146,0.09161836,0.009428494,0.009597162,0.009715861
21995,0.020414203,0.98052615,0.021562349,0.01588245,0.0162051,0.015644472
21996,0.024476992,0.95321995,0.01452821,0.012655103,0.07597053,0.013607958
21997,0.82789755,0.0075557744,0.3612518,0.18591507,0.005076847,0.0074263373
21998,0.4697045,0.008627624,0.298583,0.94079554,0.015498189,0.012823786
21999,0.017999172,0.93815386,0.11161723,0.009454207,0.00900183,0.010323221
22000,0.27688825,0.45797405,0.41553846,0.032118652,0.005138007,0.0032707928
22001,0.77997327,0.049635597,0.016329838,0.6123615,0.0627427,0.00683334
22002,0.79742014,0.009160175,0.029444559,0.8585127,0.015477984,0.011914422
22003,0.6924323,0.010180536,0.10881354,0.85317045,0.008555535,0.008761194
22004,0.042605236,0.087363236,0.42548886,0.31697422,0.36082757,0.011566405
22005,0.6153063,0.014403664,0.035700902,0.9345403,0.02098745,0.013895864
22006,0.036168758,0.030971803,0.9694437,0.018277973,0.015358705,0.017181829
22007,0.476833,0.22291395,0.4922736,0.10908137,0.0061090947,0.0031767585
22008,0.017544232,0.9807026,0.024284175,0.015895229,0.01691133,0.01620684
22009,0.9677095,0.02762609,0.03009325,0.060842693,0.009416249,0.006967473
22010,0.8335489,0.0183799,0.5057429,0.020806069,0.0060167396,0.0053979037
22011,0.29306084,0.021474231,0.03744882,0.8435298,0.02343038,0.20352428
22012,0.01526135,0.2852171,0.8972728,0.008990628,0.010173849,0.012253349
22013,0.70966107,0.025856476,0.024460027,0.860912,0.022976177,0.006611183
22014,0.17477675,0.011453275,0.7835826,0.93899536,0.023388317,0.02250652
22015,0.015251035,0.9795393,0.031725876,0.015328967,0.016967716,0.014417154
22016,0.0077327024,0.9376546,0.178075,0.0149261365,0.011635313,0.013723139
22017,0.6548822,0.014866729,0.032183163,0.9323932,0.023978356,0.012388498
22018,0.036341757,0.028327715,0.9720691,0.02055168,0.015456332,0.017738119
22019,0.9629769,0.013020956,0.02914345,0.1552928,0.009772232,0.008335476
22020,0.73009586,0.014265006,0.025261857,0.88587874,0.01423233,0.012486847
22021,0.024811696,0.97030145,0.04287042,0.010337466,0.012204959,0.011145444
22022,0.082768306,0.9728358,0.015006422,0.010692966,0.017128877,0.011529737
22023,0.03613926,0.036042172,0.9716405,0.016138678,0.016720979,0.018931126
22024,0.9643577,0.026900563,0.028905688,0.1151498,0.008139409,0.006309995
22025,0.95189446,0.037817836,0.01354753,0.12620836,0.0122179175,0.005433464
22026,0.028821915,0.30276984,0.18247049,0.08224096,0.48654336,0.017139383
22027,0.18835536,0.8977758,0.009548502,0.15147878,0.019209849,0.0053530247
22028,0.042475298,0.04177448,0.9614209,0.0140689565,0.011980544,0.012564818
22029,0.8864732,0.020366076,0.01019282,0.4463986,0.013706099,0.007974815
22030,0.9490297,0.024380375,0.266194,0.021755649,0.009008881,0.0077638417
22031,0.8435415,0.011195284,0.021109538,0.6877679,0.010485692,0.009203264
22032,0.9630792,0.014003153,0.04819968,0.13085245,0.008264295,0.007513315
22033,0.90132457,0.025548302,0.0088739,0.5198937,0.012256534,0.0098455185
22034,0.29199767,0.61408794,0.0050237137,0.5221271,0.045496654,0.0063565164
22035,0.034756817,0.9790315,0.02196476,0.015935468,0.014873302,0.011399961
22036,0.013965103,0.95404625,0.023258228,0.012873111,0.06056437,0.014514869
22037,0.9160994,0.057612382,0.115613736,0.039705258,0.005899598,0.0049066534
22038,0.0116097815,0.97232515,0.055928957,0.02183011,0.012384159,0.012954164
22039,0.84366435,0.7093691,0.025001407,0.020230198,0.03997785,0.018193776
22040,0.81970036,0.011916072,0.4634,0.32674113,0.0053337887,0.006540151
22041,0.9170408,0.006467769,0.3521292,0.11470648,0.0074388077,0.008602187
22042,0.9326116,0.18300954,0.012684725,0.085363604,0.0707965,0.00652674
22043,0.026203077,0.04396612,0.9722564,0.02118844,0.015827399,0.017035231
22044,0.97425777,0.03781137,0.018308662,0.060150348,0.018924383,0.007967086
22045,0.9747229,0.01646017,0.028399829,0.09556826,0.013463182,0.009550798
22046,0.51183224,0.03661209,0.028171424,0.9249298,0.0766009,0.0076824976
22047,0.9486495,0.01789922,0.30129233,0.04386363,0.0073814546,0.008659273
22048,0.06609175,0.021662552,0.9692404,0.020527123,0.0139547,0.01393537
22049,0.8754297,0.0135603,0.033913046,0.58661723,0.0076358076,0.006025612
22050,0.020931445,0.9793798,0.016509779,0.016715908,0.019301059,0.0164854
22051,0.772736,0.011506706,0.027030656,0.88658607,0.01661064,0.012452925
22052,0.7809275,0.027643764,0.15108034,0.6889972,0.008006073,0.004413031
22053,0.01900419,0.98254067,0.025134195,0.018060949,0.016410181,0.014754447
22054,0.022577465,0.98058814,0.021372661,0.015246243,0.016076943,0.014555899
22055,0.86899006,0.01914523,0.011548577,0.7547924,0.01828648,0.008304717
22056,0.933647,0.016743518,0.010132774,0.39175078,0.017326105,0.008762676
22057,0.85074633,0.012095462,0.0171132,0.70047116,0.0131846005,0.009021814
22058,0.8589521,0.00970261,0.3726281,0.21215874,0.005018328,0.006774016
22059,0.93059754,0.016723026,0.010373334,0.3580681,0.011774164,0.0089290645
22060,0.9153675,0.022243362,0.30035698,0.029489186,0.006014296,0.008112394
22061,0.11598963,0.9401943,0.0054204687,0.08723425,0.022604909,0.007920144
22062,0.7581911,0.43837285,0.0674599,0.011597084,0.0061147287,0.0058534006
22063,0.020158317,0.9820374,0.024640657,0.019866504,0.014757211,0.015959825
22064,0.018523192,0.9800292,0.01934779,0.0167241,0.018211138,0.01663704
22065,0.8567603,0.57638,0.037116125,0.023547444,0.012919823,0.0049118204
22066,0.018499056,0.98286384,0.019352281,0.020246096,0.018585613,0.016296674
22067,0.016792355,0.9765253,0.028818846,0.016544081,0.016302103,0.013132359
22068,0.035336994,0.03066794,0.9711988,0.021626702,0.013876678,0.015792178
22069,0.97551787,0.027382862,0.03655504,0.04008414,0.012769842,0.010679658
22070,0.6622832,0.14973636,0.26984406,0.013489046,0.005331763,0.004957181
22071,0.01947832,0.98172635,0.019554771,0.023587814,0.016422633,0.015414215
22072,0.025929872,0.06845054,0.9624386,0.15602292,0.010067992,0.015004069
22073,0.8613437,0.009311979,0.028507015,0.6620238,0.00876485,0.009943134
22074,0.061197482,0.03592005,0.304338,0.53242487,0.025214147,0.6077951
22075,0.06301105,0.2266176,0.10895748,0.09648741,0.7449117,0.038596917
22076,0.07519958,0.8963185,0.01281232,0.2646259,0.022303434,0.0072510703
22077,0.9275034,0.019886773,0.009031018,0.35940382,0.011254962,0.009424641
22078,0.78413814,0.011538327,0.5835786,0.02831103,0.006166478,0.0058374805
22079,0.019621693,0.98139465,0.018235376,0.018014835,0.018644847,0.01630478
22080,0.56357676,0.008915124,0.17501281,0.9422571,0.016542343,0.0124924285
22081,0.8431705,0.023604468,0.013639421,0.6000517,0.030515108,0.005208313
22082,0.017939502,0.9811934,0.020784464,0.016130527,0.020010673,0.015836077
22083,0.96608734,0.02249552,0.20512064,0.023542572,0.01043715,0.009923591
22084,0.012997683,0.9548308,0.105834834,0.009464505,0.012251543,0.011108888
22085,0.69015753,0.012719744,0.08734482,0.8989025,0.011817352,0.008287009
22086,0.03142336,0.5299844,0.7073831,0.012432318,0.009974459,0.005542385
22087,0.94180846,0.015742023,0.2960007,0.04376775,0.008116405,0.0061204927
22088,0.94400537,0.017782796,0.012551166,0.2548669,0.010342784,0.0088359015
22089,0.9395092,0.015190054,0.19617628,0.053229008,0.0063085873,0.006452769
22090,0.11255113,0.9650073,0.013527942,0.010237382,0.016150441,0.010404759
22091,0.23847842,0.06333805,0.025665937,0.81439674,0.48344493,0.01698922
22092,0.9130194,0.013717118,0.013511643,0.45079064,0.010187298,0.008666042
22093,0.6314978,0.020924611,0.02553758,0.91946477,0.024196468,0.01013629
22094,0.94028246,0.017335061,0.2871943,0.037694793,0.006949374,0.007009787
22095,0.5300401,0.813565,0.007674385,0.04171442,0.010450869,0.0049402653
22096,0.017701508,0.97985405,0.024388587,0.016072767,0.015134496,0.016297035
22097,0.31120712,0.02342339,0.25286445,0.92916024,0.043648284,0.00666149
22098,0.31743506,0.8817575,0.017305203,0.08802054,0.0136865815,0.0055881073
22099,0.22999479,0.9395304,0.008224689,0.051191702,0.019284844,0.0071630096
22100,0.027883153,0.02800732,0.97580314,0.028371902,0.01720289,0.02086129
22101,0.90184677,0.014483072,0.014818062,0.41006732,0.008938141,0.008536958
22102,0.9531585,0.012064488,0.031678326,0.16439864,0.008011107,0.007964478
22103,0.47640306,0.008069076,0.58478457,0.87673616,0.011336872,0.011276611
22104,0.6999171,0.03977068,0.008285437,0.68553066,0.026170813,0.010391672
22105,0.017079305,0.9809903,0.021939203,0.017491054,0.017532114,0.01637758
22106,0.65647733,0.023250114,0.016010243,0.85873985,0.017172959,0.011276155
22107,0.020838398,0.98114,0.015533064,0.018779615,0.020147245,0.017745355
22108,0.024006957,0.9784202,0.022869676,0.0133721735,0.014789507,0.014748258
22109,0.4368393,0.8033176,0.032307625,0.008905157,0.0071276487,0.0045470223
22110,0.6649806,0.016030885,0.028813755,0.91013175,0.01746458,0.01137308
22111,0.6609444,0.03360411,0.026347337,0.6871254,0.12875715,0.0045074257
22112,0.59975445,0.012377698,0.1280483,0.9136108,0.012779199,0.008417275
22113,0.010018989,0.96786445,0.06449317,0.016246453,0.01471017,0.0131042395
22114,0.386209,0.049787883,0.01884602,0.7163344,0.5632226,0.019110482
22115,0.019655671,0.98045874,0.021095773,0.017774446,0.015737126,0.015962364
22116,0.96421045,0.01623527,0.17552848,0.06927101,0.008273367,0.008820138
22117,0.84055114,0.017039983,0.012587698,0.7641674,0.014534369,0.010145251
22118,0.92984945,0.019479996,0.013407525,0.44540215,0.0106650675,0.0069407937
22119,0.17211184,0.018517362,0.41456547,0.9656982,0.033072747,0.01854493
22120,0.05958261,0.028810078,0.75052625,0.9314982,0.019281045,0.032819975
22121,0.7050858,0.019003287,0.013402625,0.87448925,0.02174174,0.012534635
22122,0.949773,0.042797167,0.0088672675,0.17846322,0.014223857,0.005569426
22123,0.019451227,0.983424,0.017893614,0.022483505,0.0182741,0.01758904
22124,0.8106324,0.16968156,0.008986198,0.2779202,0.17078625,0.01201803
22125,0.97657084,0.034576792,0.028872246,0.0424157,0.014462117,0.010203992
22126,0.8353363,0.008888729,0.060903244,0.8109409,0.0100972615,0.008575078
22127,0.12247196,0.053750034,0.16969593,0.39949405,0.022185469,0.55494416
22128,0.22413042,0.9083459,0.019935863,0.029066633,0.0856705,0.012263469
22129,0.11693038,0.023080742,0.60361177,0.9659472,0.024887484,0.026954725
22130,0.80965394,0.020113805,0.5011758,0.16223466,0.0056506414,0.011737198
22131,0.03418748,0.026194032,0.97303796,0.026372813,0.014917163,0.01705928
22132,0.01696234,0.98021346,0.022831473,0.017099617,0.01691308,0.01607371
22133,0.9592085,0.026427813,0.20288402,0.018786501,0.013349412,0.009984753
22134,0.97076225,0.039004702,0.05140508,0.023476586,0.011776339,0.009206077
22135,0.7059435,0.026561623,0.6351886,0.049869295,0.006073143,0.004894139
22136,0.80157566,0.018001975,0.020602386,0.7559969,0.010233633,0.0078073586
22137,0.8103047,0.033571966,0.005559739,0.6897838,0.026028458,0.008783766
22138,0.03149517,0.02874859,0.9751844,0.021848517,0.018535921,0.02136794
22139,0.041483313,0.40184408,0.1649305,0.8450496,0.035819046,0.008219285
22140,0.27793065,0.03962765,0.03194394,0.80574405,0.5710904,0.024886291
22141,0.4074494,0.21469527,0.020745505,0.8554645,0.11142222,0.01557825
22142,0.021776287,0.0407167,0.97399807,0.021718843,0.018181676,0.022917878
22143,0.024315756,0.981415,0.014672959,0.01905219,0.019514322,0.016363544
22144,0.2907781,0.017838802,0.90806663,0.023915112,0.008311438,0.0063273506
22145,0.3435162,0.08711266,0.026191186,0.8710236,0.09026308,0.0053869635
22146,0.9353308,0.017566042,0.009666136,0.3169956,0.011806164,0.009791007
22147,0.24774362,0.014251128,0.34656495,0.95550185,0.016733725,0.017903414
22148,0.92583054,0.021090442,0.008562669,0.32720792,0.0111136045,0.011290772
22149,0.029636439,0.021707952,0.977102,0.042822506,0.016772196,0.022181978
22150,0.68687105,0.025705002,0.74498737,0.04971897,0.0048868502,0.0053511583
22151,0.016896116,0.9809668,0.021353237,0.017436652,0.01861307,0.016696004
22152,0.19350785,0.027340421,0.17439906,0.9668723,0.04930948,0.012563842
22153,0.92817426,0.24953793,0.0053391242,0.09440059,0.020842496,0.0048630657
22154,0.03311407,0.02785964,0.97574866,0.023400579,0.017714879,0.019252097
22155,0.9316302,0.020628205,0.011400778,0.36566666,0.009298212,0.008610911
22156,0.8672289,0.057502296,0.43029943,0.025168082,0.010638444,0.00618222
22157,0.95942175,0.0144954305,0.14660272,0.078930706,0.0070529934,0.0074909227
22158,0.069225065,0.41082296,0.71457183,0.007665171,0.006618571,0.0052360343
22159,0.8759398,0.024020476,0.013902542,0.5937455,0.01248312,0.005586486
22160,0.05438628,0.021208,0.96871936,0.019069623,0.015390293,0.016656103
22161,0.48146373,0.0074945744,0.7950829,0.39907807,0.006883601,0.0070920014
22162,0.15481356,0.15627739,0.040265482,0.11512464,0.7442897,0.025572253
22163,0.97652835,0.060609158,0.019806731,0.032750852,0.031022092,0.017504072
22164,0.015135952,0.9729591,0.04445808,0.012020623,0.013204742,0.013475956
22165,0.040030517,0.023249315,0.9744889,0.023249455,0.01729956,0.01889086
22166,0.68115556,0.012447982,0.021818638,0.8261786,0.012161695,0.024576355
22167,0.41608647,0.008245529,0.3686518,0.95046693,0.015829524,0.018602453
22168,0.905287,0.4216983,0.0058061117,0.04385096,0.12942415,0.022792459
22169,0.9194401,0.015899168,0.42475045,0.05680763,0.0064047165,0.006183333
22170,0.86249584,0.012887645,0.015689284,0.7201367,0.014048006,0.008742037
22171,0.018452654,0.9804387,0.023031522,0.017248321,0.01638391,0.014573283
22172,0.029499168,0.0321509,0.97395974,0.022850227,0.01566859,0.018755656
22173,0.06257021,0.9803633,0.010191902,0.02061267,0.019388305,0.015128455
22174,0.019147567,0.97950554,0.022271242,0.01942364,0.018578995,0.015235029
22175,0.9577985,0.08304166,0.023939695,0.029558275,0.041777343,0.0073772175
22176,0.020903178,0.09519225,0.9570085,0.014007221,0.012560826,0.013673076
22177,0.02862088,0.03477392,0.9744932,0.020335687,0.017260158,0.02028367
22178,0.04067583,0.10175855,0.9355729,0.011175844,0.009169943,0.008418863
22179,0.9590978,0.023062326,0.18804222,0.026159039,0.008970931,0.008679054
22180,0.30238828,0.22766751,0.2922517,0.0092074955,0.1642471,0.009297184
22181,0.07407818,0.06013931,0.9374207,0.009524748,0.0091536455,0.009204841
22182,0.027645567,0.97718906,0.018277086,0.018605527,0.019661041,0.010658025
22183,0.89409417,0.01896727,0.00909272,0.44190106,0.012398986,0.009473199
22184,0.071170814,0.02224637,0.96929616,0.028083539,0.013481232,0.0124360705
22185,0.016642809,0.12060985,0.9470731,0.01502195,0.011271732,0.013452363
22186,0.74302775,0.014624106,0.019278849,0.88176596,0.019017644,0.0116557395
22187,0.28285304,0.015018153,0.12457527,0.9693719,0.036644645,0.020882115
22188,0.97693324,0.05406889,0.051691953,0.06547189,0.010012734,0.008801652
22189,0.76668483,0.030542217,0.009045882,0.76117116,0.027133254,0.0068832426
22190,0.8584985,0.012940247,0.013746592,0.7332643,0.016800946,0.009619369
22191,0.3528819,0.9085711,0.0067938594,0.017121777,0.015254058,0.0074564926
22192,0.021049242,0.98081446,0.02271978,0.0150039615,0.015465528,0.01569751
22193,0.020596426,0.02812553,0.97799164,0.0583283,0.017104635,0.028013011
22194,0.1149555,0.018286644,0.48548007,0.9703653,0.032007176,0.028809037
22195,0.76422274,0.06011283,0.11269337,0.2914256,0.008484265,0.007985358
22196,0.10939508,0.015069421,0.9630977,0.038908016,0.0107528195,0.0100001935
22197,0.58594435,0.033823825,0.012754654,0.86691904,0.21069925,0.013970146
22198,0.9695817,0.019198598,0.023038955,0.08032245,0.013114395,0.008985786
22199,0.014055313,0.9662644,0.07931725,0.013592139,0.010111923,0.012750481
22200,0.010886409,0.9479751,0.13108198,0.012210272,0.009519325,0.011309765
22201,0.016395234,0.9797071,0.02526288,0.017657824,0.015689239,0.015224217
22202,0.118070506,0.034291722,0.14134,0.97278917,0.076175086,0.023114568
22203,0.16573597,0.10030915,0.03207519,0.5201399,0.7328073,0.023485078
22204,0.86380273,0.009863562,0.02015127,0.6775946,0.011656559,0.01009285
22205,0.8295415,0.00883839,0.15432377,0.62138534,0.007470236,0.0055002915
22206,0.93014884,0.014523119,0.01142989,0.3445163,0.010766086,0.012166244
22207,0.080897346,0.02244119,0.96195585,0.015541897,0.012147057,0.012893518
22208,0.017213043,0.9807413,0.027581781,0.016223324,0.015145986,0.015578695
22209,0.47773173,0.024123432,0.121054076,0.6042529,0.0058729975,0.01838357
22210,0.17214255,0.012427097,0.7538201,0.94405985,0.022935377,0.020871881
22211,0.49809813,0.03040663,0.016841605,0.8986433,0.15350196,0.01146115
22212,0.018123414,0.9801672,0.021515192,0.015990807,0.017949056,0.015677838
22213,0.5830623,0.01715892,0.3768972,0.62538475,0.006099172,0.00992549
22214,0.03732408,0.024182325,0.9752185,0.026096582,0.015784532,0.018367885
22215,0.9185675,0.016495377,0.3735135,0.027205592,0.008994431,0.0066684037
22216,0.019628651,0.9808852,0.015674762,0.020677859,0.020230131,0.016963262
22217,0.03896602,0.026962249,0.96917397,0.037817243,0.013264873,0.013351642
22218,0.08611357,0.019439781,0.95601654,0.01482024,0.012413399,0.0127965
22219,0.018860672,0.98001,0.027357994,0.015654424,0.014006017,0.014993016
22220,0.105837114,0.013514446,0.93804634,0.6662962,0.012662904,0.01693359
22221,0.9508492,0.013972145,0.27838928,0.02901089,0.010138444,0.009662037
22222,0.9391847,0.034999203,0.061140843,0.07045407,0.0074703526,0.005058822
22223,0.7794761,0.009608531,0.6255486,0.019739108,0.008366584,0.007608411
22224,0.9647262,0.027043022,0.040132824,0.083252564,0.0074110003,0.006372257
22225,0.9144459,0.08775976,0.003979648,0.2818609,0.020924289,0.008777695
22226,0.0207494,0.98203206,0.017378466,0.01803271,0.01877864,0.016529689
22227,0.016289566,0.941522,0.05508184,0.02829574,0.037873335,0.007022993
22228,0.020281663,0.9769678,0.012383214,0.027859349,0.043826286,0.02041622
22229,0.8692785,0.017536327,0.24170375,0.29908842,0.0058621666,0.005237838
22230,0.80801076,0.033984024,0.33602718,0.26081195,0.01002231,0.0049794153
22231,0.04925939,0.037519217,0.9621444,0.014645587,0.011886919,0.012203349
22232,0.64500344,0.016818142,0.06654272,0.8658924,0.010393184,0.0075929845
22233,0.5811903,0.124462985,0.13764319,0.401153,0.0055814204,0.0029548963
22234,0.026884228,0.03606324,0.9743625,0.023145273,0.015890226,0.019659234
22235,0.04624731,0.1548931,0.90631974,0.012203291,0.0075443843,0.0067084404
22236,0.019935383,0.98046917,0.018248767,0.01899533,0.019070465,0.015254716
22237,0.7765896,0.021521593,0.014833036,0.84000826,0.019267943,0.007909152
22238,0.9701828,0.030687926,0.024935495,0.03406899,0.016035428,0.011750191
22239,0.045902383,0.018484559,0.9682938,0.41388986,0.014014587,0.018704204
22240,0.084545754,0.020598067,0.9577171,0.015951725,0.011962597,0.011850965
22241,0.09815576,0.021884426,0.4826199,0.958903,0.051632456,0.017548168
22242,0.80852497,0.027291218,0.63765824,0.011498081,0.013988834,0.009066306
22243,0.9041414,0.010687554,0.023923611,0.5800858,0.010937342,0.007025025
22244,0.8638276,0.0125977835,0.51660806,0.02324356,0.008079032,0.0067159934
22245,0.96997154,0.020119287,0.018807251,0.08807098,0.0135079175,0.010044657
22246,0.17877853,0.035283048,0.09108409,0.94781816,0.22329654,0.015477579
22247,0.019521456,0.9810223,0.019193891,0.017505998,0.018039381,0.016319677
22248,0.3448011,0.013299268,0.7431358,0.7377441,0.008266268,0.010579265
22249,0.015987514,0.97392184,0.049450602,0.012287023,0.012164828,0.013446403
22250,0.17330259,0.043951973,0.9055394,0.009662507,0.0071231415,0.0080419965
22251,0.032123722,0.0308223,0.96958727,0.019676134,0.015547741,0.01871445
22252,0.022952324,0.9819,0.016064903,0.01866444,0.018776488,0.016745592
22253,0.022051059,0.9798852,0.021342378,0.014705003,0.017752547,0.014458108
22254,0.042483237,0.77907777,0.30349162,0.0100256605,0.0055016144,0.004585387
22255,0.9656392,0.01388414,0.029028036,0.12825519,0.010452132,0.007968947
22256,0.13747744,0.9415833,0.020262932,0.009904394,0.011186193,0.007671906
22257,0.022758355,0.9825645,0.017933723,0.0190316,0.01805383,0.016127173
22258,0.03121818,0.034125317,0.9743721,0.019332632,0.017300226,0.02001361
22259,0.77749664,0.014537656,0.01568857,0.81694114,0.020025881,0.010028492
22260,0.96988577,0.026235742,0.13470608,0.02356369,0.010873174,0.009758708
22261,0.04722188,0.05471786,0.27187353,0.9561863,0.04464898,0.0326529
22262,0.62800014,0.018056663,0.025937622,0.9249407,0.031904332,0.010736039
22263,0.025062248,0.06377977,0.96861154,0.016262548,0.013451433,0.016628128
22264,0.01929922,0.96364677,0.013613336,0.015582441,0.047960956,0.013849971
22265,0.9335378,0.2553809,0.00802994,0.037612077,0.06370617,0.006809502
22266,0.026959678,0.031960517,0.92636657,0.82465583,0.029117616,0.037791293
22267,0.96359265,0.092949525,0.01959796,0.04205598,0.013715074,0.0051228176
22268,0.68850994,0.010007607,0.051889434,0.92455494,0.017254474,0.013453584
22269,0.57241213,0.0139395185,0.048495706,0.9404073,0.01865041,0.013947124
22270,0.9695468,0.031830985,0.06743611,0.04312046,0.009140741,0.007253319
22271,0.9272199,0.017426834,0.008944863,0.35247123,0.013857736,0.010620031
22272,0.018345969,0.8794987,0.0812025,0.37364966,0.03375854,0.009097683
22273,0.03398283,0.030711425,0.97207123,0.022727752,0.01442053,0.016116584
22274,0.97220135,0.023610719,0.05492322,0.03069641,0.012819989,0.009659819
22275,0.018787859,0.97872,0.03164395,0.017238213,0.014276846,0.01437366
22276,0.08684619,0.95914143,0.018679874,0.016508175,0.028386483,0.008588522
22277,0.45294288,0.018799031,0.06810182,0.9549703,0.03083638,0.011202417
22278,0.3970265,0.014574741,0.1698805,0.9661419,0.026185216,0.015561739
22279,0.019912504,0.980809,0.016462462,0.017470563,0.025114467,0.0146570755
22280,0.020696344,0.98067963,0.019963192,0.01745254,0.016421614,0.017654913
22281,0.18893439,0.07438479,0.026773538,0.7853666,0.573571,0.024025178
22282,0.93251735,0.014578304,0.017150952,0.26027793,0.008875503,0.008521003
22283,0.7727789,0.01642552,0.014036427,0.8477003,0.0205293,0.0105684595
22284,0.7800794,0.012225096,0.020395154,0.86155486,0.016959367,0.012933468
22285,0.020919597,0.9804745,0.017192945,0.017925417,0.017527308,0.016926002
22286,0.9716793,0.030734563,0.04256307,0.03308968,0.011359309,0.009998545
22287,0.94982946,0.014456166,0.016219277,0.24398707,0.009937277,0.008567111
22288,0.80061,0.012870676,0.023860248,0.8437564,0.01774021,0.009229209
22289,0.044934805,0.023946442,0.97259957,0.02163711,0.015030264,0.016343117
22290,0.39799786,0.01670981,0.09355361,0.9582651,0.025354704,0.01211711
22291,0.0359285,0.030682111,0.97363836,0.019227527,0.016015254,0.01824348
22292,0.012456778,0.31528693,0.87732613,0.012087071,0.015070802,0.011187955
22293,0.4156494,0.01262026,0.17397115,0.9637255,0.033884395,0.013629666
22294,0.022445165,0.98041636,0.020718347,0.015383748,0.016501164,0.015035376
22295,0.9101379,0.022307355,0.014469487,0.39913532,0.008962279,0.0069838595
22296,0.81726384,0.024535371,0.00999269,0.7262242,0.020725504,0.007129221
22297,0.027297448,0.98057574,0.0187334,0.015410922,0.018905222,0.0135101285
22298,0.02598692,0.9805767,0.0147081055,0.01694786,0.020930968,0.01689682
22299,0.95986813,0.050552905,0.03868943,0.024854904,0.013411985,0.008853173
